	Silent/kb	TotMissense	TotSplicing	TotLOF	Missense/kb	LOF/kb	LOF/silent	Splicing/silent	Missense/silent	Hifi/Lofi	LOF/benign	Splicing/benign	Missense/benign	Hifi/benign	avgPolyphen2	LOF/tot	Missense/tot	Splicing/tot	LOF/missense	Mifi/kb	Nonstop/kb	Inframe/kb	Complex/kb	Compound/benign	Compound/kB	Damaging/kb	Damaging/benign	Damaging/Lofi	MissenseEntr	HiMisFreq	FSEntr	HiFSFreq	SplicEntr	HiSplicFreq	NonsenseEntr	HiNonsenseFreq	TotMifi	Label
ZBTB8A	0.0	1	0	0	0.0007541478129713424	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0007541478129713424	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PIK3C2G	0.0004610419548178884	8	0	0	0.0018441678192715537	0.0	0.0	0.0	4.0	42.0	0.0	0.0	4.0	0.0	0	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0009220839096357768	0.0	6.0	0.0027662517289073307	0.0	0.0	42.0	0.03975540251546361	0.125	0	0	0	0	0	0	0	Unlabeled
TMEM132D	0.0027272727272727275	11	0	1	0.0033333333333333335	0.00030303030303030303	0.1111111111111111	0.0	1.2222222222222223	42.0	0.1111111111111111	0.0	1.2222222222222223	0.2222222222222222	0.9915	0.047619047619047616	0.5238095238095238	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	1.2222222222222223	0.0033333333333333335	0.0006060606060606061	0.2222222222222222	42.0	0.05962654918688992	0.09090909090909091	0	0	0	0	0.0	1.0	0	Unlabeled
ARHGAP32_ENST00000310343	0.0	4	0	0	0.0006385696040868455	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0006385696040868455	0.0	210.0	42.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
RNF128_ENST00000324342	0.0	3	0	0	0.0024813895781637717	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0024813895781637717	0.0	210.0	42.0	0.05663301226513251	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
SAP130	0.0009532888465204957	1	0	3	0.00031776294884016526	0.0009532888465204957	1.0	0.0	0.3333333333333333	42.0	1.0	0.0	0.3333333333333333	0.0	0	0.42857142857142855	0.14285714285714285	0.0	3.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.00031776294884016526	0.0	0.0	42.0	0.0	1.0	0.05663301226513251	0.6666666666666666	0	0	0	0	0	Unlabeled
PRAME	0.0	6	0	0	0.00392156862745098	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	0.8571428571428571	0.0	0.0	0.0	0.0	0.00065359477124183	0.0	210.0	0.004575163398692811	0.0	210.0	42.0	0.0566330122651324	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
DIO2	0.0	1	0	0	0.0012165450121654502	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0012165450121654502	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
HIST1H4B	0.0	1	0	0	0.003205128205128205	0.0	192.0	192.0	192.0	0.0	0.0	0.0	1.0	0.0	0.002	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CAND2	0.0011904761904761906	3	0	0	0.0008928571428571428	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.6	0.0	0.022	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0005952380952380953	0.0	0.0	0.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
POLE	0.0002915026963999417	3	0	0	0.00043725404459991256	0.0	0.0	0.0	1.5	42.0	0.0	0.0	1.5	0.0	0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.00043725404459991256	0.0	0.0	42.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
LRP3_ENST00000590278	0.0	4	0	0	0.0020671834625322996	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0020671834625322996	0.0	210.0	42.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
GRM8	0.002566923359002567	8	0	0	0.0029336266960029336	0.0	0.0	0.0	1.1428571428571428	42.0	0.0	0.0	1.1428571428571428	0.14285714285714285	0.916	0.0	0.5333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.1428571428571428	0.0029336266960029336	0.0003667033370003667	0.14285714285714285	42.0	0.058891517828191686	0.125	0	0	0	0	0	0	0	Unlabeled
PHF20L1	0.0	1	0	0	0.0011655011655011655	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0011655011655011655	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
IDH3B_ENST00000380851	0.0	1	1	0	0.0008680555555555555	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0008680555555555555	0.0	210.0	42.0	0.0	1.0	0	0	0.0	1.0	0	0	0	Unlabeled
LOC442444	0.0009652509652509653	15	0	1	0.004826254826254826	0.00032175032175032174	0.3333333333333333	0.0	5.0	42.0	0.3333333333333333	0.0	5.0	0.6666666666666666	0.9984999999999999	0.05263157894736842	0.7894736842105263	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	5.0	0.004826254826254826	0.0006435006435006435	0.6666666666666666	42.0	0.2982977879998907	0.4	0.0	1.0	0	0	0	0	0	Unlabeled
MFN2	0.0008795074758135445	0	0	1	0.0	0.00043975373790677223	0.5	0.0	0.0	42.0	0.5	0.0	0.0	0.0	0	0.3333333333333333	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
GFPT1_ENST00000357308	0.0	2	0	1	0.0009523809523809524	0.0004761904761904762	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	1.0	0.3333333333333333	0.6666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	210.0	0.0009523809523809524	0.0004761904761904762	210.0	42.0	0.0	0.5	0.0	1.0	0	0	0	0	0	Unlabeled
KCNJ8	0.0	3	0	0	0.002352941176470588	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.518	0.0	1.0	0.0	0.0	0.000784313725490196	0.0	0.0	0.0	210.0	0.002352941176470588	0.000784313725490196	210.0	42.0	0.05663301226513251	0.6666666666666666	0	0	0	0	0	0	1	Unlabeled
ZNF780A_ENST00000455521	0.0010368066355624676	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
SEP15	0.0	0	0	1	0.0	0.003472222222222222	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	1.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	210.0	42.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
ABCA1	0.00014736221632773356	5	0	0	0.0007368110816386678	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.5	0.0	0.081	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0005894488653109342	0.0	0.0	0.0	-2.220446049250313e-16	0.2	0	0	0	0	0	0	0	Unlabeled
PLCL2_ENST00000396755	0.0	2	0	0	0.000693721817551162	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.000693721817551162	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ZNF585B	0.0	1	0	0	0.0004329004329004329	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0004329004329004329	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GLRA1	0.0	1	0	0	0.0007407407407407407	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0007407407407407407	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ITGB2	0.0017316017316017316	8	0	0	0.003463203463203463	0.0	0.0	0.0	2.0	42.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.003463203463203463	0.0	0.0	42.0	0.03975540251546361	0.125	0	0	0	0	0	0	0	Unlabeled
RAB11FIP1	0.0012980269989615785	10	0	2	0.002596053997923157	0.0005192107995846313	0.4	0.0	2.0	42.0	0.4	0.0	2.0	0.2	0.961	0.11764705882352941	0.5882352941176471	0.0	0.2	0.0	0.0	0.0	0.0	2.0	0.002596053997923157	0.00025960539979231567	0.2	42.0	0.05411532090976845	0.1	0	0	0	0	0.0	1.0	0	Unlabeled
AP1M1	0.0007861635220125787	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
CTTNBP2	0.0	11	0	0	0.002203525641025641	0.0	192.0	192.0	192.0	0.0	0.0	0.0	5.5	0.0	0.0055	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0018028846153846155	0.0	0.0	0.0	0.05962654918688992	0.09090909090909091	0	0	0	0	0	0	0	Unlabeled
ITGBL1	0.0006734006734006734	1	0	0	0.0006734006734006734	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.009	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ZNF616	0.0	2	0	0	0.0008525149190110827	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.881	0.0	1.0	0.0	0.0	0.00042625745950554135	0.0	0.0	0.0	210.0	0.0008525149190110827	0.0008525149190110827	210.0	42.0	0.0	0.5	0	0	0	0	0	0	1	Unlabeled
CEP104	0.0007199424046076314	3	0	0	0.0010799136069114472	0.0	0.0	0.0	1.5	42.0	0.0	0.0	1.5	0.0	0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0010799136069114472	0.0	0.0	42.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ATG12	0.0	0	0	1	0.0	0.0017730496453900709	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	1.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	210.0	42.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
C1QTNF1_ENST00000354124	0.0	2	0	0	0.00228310502283105	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.00228310502283105	0.0	210.0	42.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
CUTC	0.0	0	0	0	0.0	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	0.0	0.0	842.0	0.0	0.0012165450121654502	0.0	0.0	210.0	0.0012165450121654502	0.0	210.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
NUDT19	0.0	1	0	0	0.0008865248226950354	0.0	192.0	192.0	192.0	0.0	0.0	0.0	1.0	0.0	0.025	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C10orf91	0.0	1	0	0	0.00228310502283105	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.00228310502283105	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KRT86	0.0	1	0	1	0.0006844626967830253	0.0006844626967830253	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	210.0	0.0006844626967830253	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
TRIM62	0.0007002801120448179	1	0	0	0.0007002801120448179	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0007002801120448179	0.0	0.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SSH1_ENST00000326470	0.0	1	0	0	0.0004734848484848485	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0004734848484848485	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
LGSN	0.00196078431372549	10	1	1	0.006535947712418301	0.00065359477124183	0.3333333333333333	0.3333333333333333	3.3333333333333335	0.5	0.2	0.2	2.0	0.2	0.35833333333333334	0.07142857142857142	0.7142857142857143	0.07142857142857142	0.1	0.0	0.0	0.0	0.0	1.6	0.00522875816993464	0.00065359477124183	0.2	0.5	0.03326892045416319	0.1	0	0	0.0	1.0	0.0	1.0	0	Unlabeled
TAS1R3	0.0	0	0	1	0.0	0.00039077764751856197	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.5	0.0	0.0	842.0	0.0	0.0	0.00039077764751856197	0.0	210.0	0.00039077764751856197	0.0	210.0	42.0	0	0	0.0	1.0	0	0	0	0	0	Unlabeled
KIAA1539	0.0	3	0	0	0.0018552875695732839	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.7235	0.0	1.0	0.0	0.0	0.0006184291898577613	0.0	0.0	0.0	210.0	0.0018552875695732839	0.0012368583797155227	210.0	42.0	0.05663301226513251	0.6666666666666666	0	0	0	0	0	0	1	Unlabeled
ZFP82_ENST00000392171	0.0	1	0	0	0.0006253908692933083	0.0	192.0	192.0	192.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SPC25	0.0	1	0	0	0.0014814814814814814	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0014814814814814814	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PIK3R1_ENST00000336483	0.0	30	0	4	0.02197802197802198	0.0029304029304029304	192.0	192.0	192.0	0.3333333333333333	1.3333333333333333	0.0	10.0	0.3333333333333333	0.33659999999999995	0.09523809523809523	0.7142857142857143	0.0	0.13333333333333333	0.0007326007326007326	0.0	0.005860805860805861	0.0	11.666666666666666	0.02564102564102564	0.0014652014652014652	0.6666666666666666	0.6666666666666666	0.19795635713565884	0.03333333333333333	0.0	0.5	0	0	0.0	0.5	1	Unlabeled
USHBP1	0.000946969696969697	4	0	3	0.001893939393939394	0.0014204545454545455	1.5	0.0	2.0	42.0	1.5	0.0	2.0	0.0	0	0.3333333333333333	0.4444444444444444	0.0	0.75	0.0	0.0	0.0	0.0	2.0	0.001893939393939394	0.0	0.0	42.0	0.0	0.25	0.0	1.0	0	0	0	0	0	Unlabeled
PRDM5	0.0005282620179609086	1	0	0	0.0005282620179609086	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0005282620179609086	0.0	0.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PPP1R42	0.0	1	0	0	0.001075268817204301	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.001075268817204301	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GOLGA6L2	0.0	5	0	0	0.0018315018315018315	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0018315018315018315	0.0	210.0	42.0	0.05411532090976823	0.4	0	0	0	0	0	0	0	Unlabeled
CYP4F12	0.0006349206349206349	9	0	0	0.005714285714285714	0.0	0.0	0.0	9.0	42.0	0.0	0.0	9.0	4.0	0.993	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.005714285714285714	0.0025396825396825397	4.0	42.0	0.11477169490563766	0.1111111111111111	0	0	0	0	0	0	0	Unlabeled
OR51T1	0.0009389671361502347	5	0	0	0.004694835680751174	0.0	0.0	0.0	5.0	42.0	0.0	0.0	5.0	0.0	0	0.0	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.004694835680751174	0.0	0.0	42.0	0.05411532090976823	0.2	0	0	0	0	0	0	0	Unlabeled
DNAJC11_ENST00000451196	0.0	1	0	0	0.001001001001001001	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.001001001001001001	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KRT72	0.0006510416666666666	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0006510416666666666	0.0	1.0	0.0006510416666666666	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
CCDC77	0.0	1	0	0	0.0006816632583503749	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0006816632583503749	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NWD1_ENST00000524140	0.00046522447080716444	8	0	0	0.0018608978832286578	0.0	0.0	0.0	4.0	42.0	0.0	0.0	4.0	0.5	1.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0018608978832286578	0.00023261223540358222	0.5	42.0	0.058891517828191686	0.125	0	0	0	0	0	0	0	Unlabeled
PA2G4	0.002531645569620253	3	0	0	0.002531645569620253	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.002531645569620253	0.0	0.0	42.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
HSPA2	0.0	1	0	0	0.0005208333333333333	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0005208333333333333	0.0005208333333333333	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
VPS13B_ENST00000357162	0.0002501250625312656	14	0	0	0.001167250291812573	0.0	0.0	0.0	4.666666666666667	42.0	0.0	0.0	4.666666666666667	0.3333333333333333	1.0	0.0	0.8235294117647058	0.0	0.0	0.0	0.0	0.0	0.0	4.666666666666667	0.001167250291812573	8.337502084375521e-05	0.3333333333333333	42.0	0.04389137176129765	0.07142857142857142	0	0	0	0	0	0	0	Unlabeled
DIP2C_ENST00000381496	0.0	1	0	1	0.0005073566717402334	0.0005073566717402334	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	210.0	0.0005073566717402334	0.0	210.0	42.0	0.0	1.0	0.0	1.0	0	0	0	0	0	Unlabeled
AHNAK2_ENST00000333244	0.0009201748332183115	47	0	4	0.00270301357257879	0.00023004370830457787	0.25	0.0	2.9375	42.0	0.25	0.0	2.9375	0.1875	1.0	0.05970149253731343	0.7014925373134329	0.0	0.0851063829787234	0.0	0.0	0.0	0.0	2.9375	0.00270301357257879	0.0001725327812284334	0.1875	42.0	0.06403211958746757	0.02127659574468085	0	0	0	0	0.0	0.5	0	Unlabeled
SLC39A2	0.001075268817204301	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
MRPL54	0.0	7	0	0	0.016786570743405275	0.0	192.0	192.0	192.0	0.0	0.0	0.0	7.0	0.0	0.2575	0.0	1.0	0.0	0.0	0.002398081534772182	0.0	0.0	0.0	6.0	0.014388489208633094	0.002398081534772182	1.0	1.0	2.220446049250313e-16	0.14285714285714285	0	0	0	0	0	0	1	Unlabeled
MCM7_ENST00000303887	0.001388888888888889	3	0	0	0.001388888888888889	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.001388888888888889	0.0	0.0	42.0	0.05663301226513251	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
GPM6B_ENST00000316715	0.0010131712259371835	1	0	0	0.0010131712259371835	0.0	0.0	0.0	1.0	42.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010131712259371835	0.0	0.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NAA16	0.0	1	0	0	0.0003853564547206166	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0003853564547206166	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
NAP1L4	0.0	2	0	0	0.0017730496453900709	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0017730496453900709	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GRIN2C	0.0002701242571582928	4	0	0	0.0010804970286331713	0.0	0.0	0.0	4.0	42.0	0.0	0.0	4.0	1.0	0.7795	0.0	0.8	0.0	0.0	0.0002701242571582928	0.0	0.0	0.0	4.0	0.0010804970286331713	0.0005402485143165856	2.0	42.0	0.0	0.25	0	0	0	0	0	0	1	Unlabeled
TBC1D8B_ENST00000310452	0.000526592943654555	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
SEMA3E	0.0	7	0	3	0.003006872852233677	0.001288659793814433	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.3	0.7	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	210.0	0.003006872852233677	0.0	210.0	42.0	0.04389137176129765	0.2857142857142857	0.0	1.0	0	0	0.0	0.5	0	Unlabeled
TESK2	0.0	2	0	0	0.001199040767386091	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.517	0.0	1.0	0.0	0.0	0.0005995203836930455	0.0	0.0	0.0	210.0	0.001199040767386091	0.0005995203836930455	210.0	42.0	0.0	0.5	0	0	0	0	0	0	1	Unlabeled
GNG11	0.0	1	0	0	0.0045045045045045045	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0045045045045045045	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
OR6K6	0.0	1	0	1	0.0009689922480620155	0.0009689922480620155	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	210.0	0.0009689922480620155	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
PPIF	0.0016025641025641025	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
RHOB	0.001692047377326565	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
ARHGAP28	0.0	6	0	0	0.0035026269702276708	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0.442	0.0	1.0	0.0	0.0	0.0005837711617046118	0.0	0.0	0.0	210.0	0.0035026269702276708	0.0005837711617046118	210.0	42.0	0.04872750339269394	0.16666666666666666	0	0	0	0	0	0	1	Unlabeled
GNE_ENST00000396594	0.0004420866489832007	0	0	0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0	0	0	0	0	0	0	0	0	Unlabeled
DDX60L	0.0	1	0	0	0.00019527436047646945	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.00019527436047646945	0.00019527436047646945	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CD209_ENST00000315599	0.0024691358024691358	14	0	0	0.011522633744855968	0.0	0.0	0.0	4.666666666666667	2.0	0.0	0.0	3.5	0.5	0.6656666666666666	0.0	0.8235294117647058	0.0	0.0	0.0	0.0	0.0	0.0	3.25	0.010699588477366255	0.0016460905349794238	0.5	2.0	0.043891371761297204	0.07142857142857142	0	0	0	0	0	0	0	Unlabeled
PDGFD_ENST00000393158	0.0	0	0	2	0.0	0.0017969451931716084	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	1.0	0.0	0.0	842.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	210.0	42.0	0	0	0	0	0	0	0.0	0.5	0	Unlabeled
SPIRE1	0.0	3	0	1	0.0017123287671232876	0.0005707762557077625	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.25	0.75	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	210.0	0.0017123287671232876	0.0	210.0	42.0	0.05663301226513251	0.6666666666666666	0.0	1.0	0	0	0	0	0	Unlabeled
TXNDC5	0.0	2	0	0	0.001539645881447267	0.0	192.0	192.0	192.0	42.0	210.0	210.0	210.0	210.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.001539645881447267	0.0	210.0	42.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
