	Silent/kb	TotMissense	TotSplicing	TotLOF	Missense/kb	LOF/kb	LOF/silent	Splicing/silent	Missense/silent	Hifi/Lofi	LOF/benign	Splicing/benign	Missense/benign	Hifi/benign	avgPolyphen2	LOF/tot	Missense/tot	Splicing/tot	LOF/missense	Mifi/kb	Nonstop/kb	Inframe/kb	Complex/kb	Compound/benign	Compound/kB	Damaging/kb	Damaging/benign	Damaging/Lofi	MissenseEntr	HiMisFreq	FSEntr	HiFSFreq	SplicEntr	HiSplicFreq	NonsenseEntr	HiNonsenseFreq	TotMifi	Label
GRHL1	0.0	1	0	0	0.0007751937984496124	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0007751937984496124	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
LRRTM1	0.0012746972594008922	4	0	0	0.0025493945188017845	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.3333333333333333	0.3333333333333333	0.4443333333333333	0.0	0.6666666666666666	0.0	0.0	0.0006373486297004461	0.0	0.0	0.0	1.0	0.0019120458891013384	0.0012746972594008922	0.6666666666666666	2.0	0.0	0.25	0	0	0	0	0	0	1	Unlabeled
MSL1	0.0	2	0	0	0.001610305958132045	0.0	88.0	88.0	88.0	0.0	0.0	0.0	2.0	0.0	0.092	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0008051529790660225	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SLC35A2_ENST00000376512	0.0020325203252032522	1	0	0	0.0020325203252032522	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	1.0	0.999	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0020325203252032522	0.0020325203252032522	1.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
GSX2	0.001092896174863388	1	0	0	0.001092896174863388	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.001092896174863388	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CYBRD1	0.0	1	0	0	0.0011614401858304297	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0011614401858304297	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
SLCO6A1	0.0	2	0	0	0.000925925925925926	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.000925925925925926	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
WNK2_ENST00000297954	0.000725268349289237	6	0	0	0.0008703220191470844	0.0	0.0	0.0	1.2	16.0	0.0	0.0	1.2	0.0	0	0.0	0.5454545454545454	0.0	0.0	0.0	0.0	0.0	0.0	1.2	0.0008703220191470844	0.0	0.0	16.0	2.220446049250313e-16	0.16666666666666666	0	0	0	0	0	0	0	Unlabeled
NXT2	0.0	2	0	0	0.003367003367003367	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.003367003367003367	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
LRRC39_ENST00000370138	0.000980392156862745	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
NOTCH3_ENST00000263388	0.0004306632213608958	8	0	0	0.0011484352569623888	0.0	0.0	0.0	2.6666666666666665	3.0	0.0	0.0	2.0	0.75	0.74925	0.0	0.7272727272727273	0.0	0.0	0.0	0.0	0.0	0.0	1.75	0.0010048808498420902	0.0004306632213608958	0.75	3.0	0.03975540251546361	0.125	0	0	0	0	0	0	0	Unlabeled
SET	0.0	1	0	0	0.001199040767386091	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.001199040767386091	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
ZNF394	0.0005931198102016608	1	0	1	0.0005931198102016608	0.0005931198102016608	1.0	0.0	1.0	16.0	1.0	0.0	1.0	0.0	0.586	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0005931198102016608	0.0	0.0	0.0	1.0	0.0005931198102016608	0.0005931198102016608	1.0	16.0	0.0	1.0	0	0	0	0	0.0	1.0	1	Unlabeled
FAM116A	0.0	0	0	1	0.0	0.0005473453749315818	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	1.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	104.0	16.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
DSTYK_ENST00000367162	0.0	1	0	1	0.00035842293906810036	0.00035842293906810036	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	104.0	0.00035842293906810036	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
PENK	0.0	1	0	0	0.0012437810945273632	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0012437810945273632	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
HK1	0.0014461315979754157	0	0	1	0.0	0.00036153289949385393	0.25	0.0	0.0	16.0	0.25	0.0	0.0	0.0	0	0.2	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
SLC9A3R2	0.0	0	0	1	0.0	0.0010193679918450561	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	1.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	104.0	16.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
FABP9	0.0	1	0	0	0.002506265664160401	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.002506265664160401	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PLXNA4	0.0006373486297004461	2	0	0	0.0012746972594008922	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0012746972594008922	0.0	0.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
Q6YL47_HUMAN	0.0005973715651135006	12	0	0	0.0023894862604540022	0.0	0.0	0.0	4.0	16.0	0.0	0.0	4.0	0.6666666666666666	0.8015	0.0	0.8	0.0	0.0	0.00039824771007566706	0.0	0.0	0.0	4.0	0.0023894862604540022	0.0007964954201513341	1.3333333333333333	16.0	0.028513153103693956	0.08333333333333333	0	0	0	0	0	0	2	Unlabeled
MORN1_ENST00000449373	0.0	1	0	0	0.0017921146953405018	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0017921146953405018	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
OR4N2	0.0021645021645021645	1	0	0	0.0010822510822510823	0.0	0.0	0.0	0.5	16.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0010822510822510823	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MLPH	0.0	3	0	0	0.0016638935108153079	0.0	88.0	88.0	88.0	0.0	0.0	0.0	3.0	0.0	0.004	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0011092623405435386	0.0	0.0	0.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
IQSEC3_ENST00000538872	0.0008453085376162299	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
IKZF4_ENST00000262032	0.0	2	0	0	0.0011376564277588168	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0011376564277588168	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
VSIG1_ENST00000415430	0.0015723270440251573	1	0	0	0.0007861635220125787	0.0	0.0	0.0	0.5	16.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0007861635220125787	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
HIBADH	0.0009891196834817012	3	0	0	0.002967359050445104	0.0	0.0	0.0	3.0	16.0	0.0	0.0	3.0	0.0	0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.002967359050445104	0.0	0.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ZBTB37	0.0	1	0	0	0.0009208103130755065	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0009208103130755065	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MAP2K3_ENST00000316920	0.000946969696969697	2	0	0	0.001893939393939394	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.001893939393939394	0.0	0.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
CHST5	0.0016181229773462784	3	0	0	0.0024271844660194173	0.0	0.0	0.0	1.5	16.0	0.0	0.0	1.5	0.5	0.907	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0024271844660194173	0.0008090614886731392	0.5	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
ATM_ENST00000278616	0.0	9	0	2	0.0009813542688910696	0.0002180787264202377	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.18181818181818182	0.8181818181818182	0.0	0.2222222222222222	0.0	0.0	0.0	0.0	104.0	0.0009813542688910696	0.0	104.0	16.0	0.0	0.1111111111111111	0	0	0	0	0.0	0.5	0	Unlabeled
PCDHA8_ENST00000531613	0.0003505082369435682	11	0	0	0.00385559060637925	0.0	0.0	0.0	11.0	16.0	0.0	0.0	11.0	1.0	0.907	0.0	0.9166666666666666	0.0	0.0	0.0003505082369435682	0.0	0.0	0.0	11.0	0.00385559060637925	0.0007010164738871364	2.0	16.0	0.0	0.09090909090909091	0	0	0	0	0	0	1	Unlabeled
HS3ST4_ENST00000331351	0.0007293946024799417	1	0	0	0.0007293946024799417	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0007293946024799417	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
KIF1C	0.00030193236714975844	3	0	0	0.0009057971014492754	0.0	0.0	0.0	3.0	16.0	0.0	0.0	3.0	0.0	0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0009057971014492754	0.0	0.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
C9orf93	0.001004772670183371	3	0	0	0.0007535795026375283	0.0	0.0	0.0	0.75	16.0	0.0	0.0	0.75	0.5	1.0	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0007535795026375283	0.0005023863350916855	0.5	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
IGFBP2	0.0010224948875255625	1	0	0	0.0010224948875255625	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0010224948875255625	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CCDC160	0.0	1	0	0	0.0010224948875255625	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0010224948875255625	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PTPN1	0.0	1	0	0	0.0007645259938837921	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0007645259938837921	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MLF1IP	0.0007955449482895784	1	0	0	0.0007955449482895784	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0007955449482895784	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
VPS13B_ENST00000357162	0.0002501250625312656	7	0	1	0.0005836251459062865	8.337502084375521e-05	0.3333333333333333	0.0	2.3333333333333335	16.0	0.3333333333333333	0.0	2.3333333333333335	0.0	0	0.09090909090909091	0.6363636363636364	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	2.3333333333333335	0.0005836251459062865	0.0	0.0	16.0	2.220446049250313e-16	0.14285714285714285	0	0	0	0	0.0	1.0	0	Unlabeled
LRP2BP	0.0	2	0	0	0.0019157088122605363	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0019157088122605363	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ENOPH1	0.002544529262086514	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
ALDH9A1_ENST00000354775	0.0006422607578676942	2	0	0	0.0012845215157353885	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	0.0	0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0012845215157353885	0.0	0.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
CCDC93	0.0005274261603375527	2	0	0	0.0010548523206751054	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	1.0	1.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0010548523206751054	0.0005274261603375527	1.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
USP5_ENST00000229268	0.0007760962359332557	5	0	0	0.0019402405898331393	0.0	0.0	0.0	2.5	16.0	0.0	0.0	2.5	0.5	0.991	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0019402405898331393	0.00038804811796662784	0.5	16.0	0.05411532090976823	0.4	0	0	0	0	0	0	0	Unlabeled
KRTAP25-1	0.0	1	0	0	0.003236245954692557	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.003236245954692557	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
TSC1	0.0002861230329041488	2	0	0	0.0005722460658082976	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	1.0	0.922	0.0	0.5	0.0	0.0	0.0	0.0	0.0002861230329041488	0.0	3.0	0.0008583690987124463	0.0002861230329041488	1.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
RPA2_ENST00000373909	0.0	1	0	0	0.0011947431302270011	0.0	88.0	88.0	88.0	0.0	0.0	0.0	1.0	0.0	0.052	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CCDC114_ENST00000315396	0.0014903129657228018	2	0	0	0.0009935419771485345	0.0	0.0	0.0	0.6666666666666666	16.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.919	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0009935419771485345	0.0004967709885742673	0.3333333333333333	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
CLN8_ENST00000331222	0.0023228803716608595	1	0	0	0.0011614401858304297	0.0	0.0	0.0	0.5	16.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0011614401858304297	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
HERC2_ENST00000261609	0.0007583591864874182	7	0	1	0.00048259220958290247	6.894174422612891e-05	0.09090909090909091	0.0	0.6363636363636364	16.0	0.09090909090909091	0.0	0.6363636363636364	0.0	0.849	0.05263157894736842	0.3684210526315789	0.0	0.14285714285714285	6.894174422612891e-05	0.0	0.0	0.0	0.6363636363636364	0.00048259220958290247	6.894174422612891e-05	0.09090909090909091	16.0	2.220446049250313e-16	0.14285714285714285	0	0	0	0	0.0	1.0	1	Unlabeled
FOXD4	0.0006734006734006734	4	0	0	0.0026936026936026937	0.0	0.0	0.0	4.0	16.0	0.0	0.0	4.0	0.0	0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0026936026936026937	0.0	0.0	16.0	0.0	0.25	0	0	0	0	0	0	0	Unlabeled
TXNL2	0.0	2	0	0	0.001984126984126984	0.0	88.0	88.0	88.0	0.0	0.0	0.0	2.0	0.0	0.001	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000992063492063492	0.0	0.0	0.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
MPHOSPH10	0.0004887585532746823	1	0	0	0.0004887585532746823	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0004887585532746823	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
CCDC91	0.0	1	0	0	0.0007541478129713424	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0007541478129713424	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
MAML2	0.0014405070584845865	6	0	0	0.001728608470181504	0.0	0.0	0.0	1.2	0.0	0.0	0.0	1.0	0.0	0.068	0.0	0.5454545454545454	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0014405070584845865	0.0	0.0	0.0	2.220446049250313e-16	0.16666666666666666	0	0	0	0	0	0	0	Unlabeled
OR8J1	0.0010515247108307045	3	0	0	0.0031545741324921135	0.0	0.0	0.0	3.0	16.0	0.0	0.0	3.0	0.0	0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0031545741324921135	0.0	0.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
STEAP2_ENST00000394626	0.0	1	0	0	0.0007326007326007326	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0007326007326007326	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
RAB11FIP2_ENST00000369199	0.0006253908692933083	1	0	1	0.0006253908692933083	0.0006253908692933083	1.0	0.0	1.0	0.0	0.5	0.0	0.5	0.0	0.003	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
ORAI2	0.0	3	0	0	0.00392156862745098	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.00392156862745098	0.0	104.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
GAS8	0.0	3	0	0	0.0020876826722338203	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0020876826722338203	0.0	104.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0	0	0	Unlabeled
SIGLEC16	0.0	1	0	0	0.0006915629322268327	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0006915629322268327	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PRDM8	0.0	1	0	0	0.0004830917874396135	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0.673	0.0	1.0	0.0	0.0	0.0004830917874396135	0.0	0.0	0.0	104.0	0.0004830917874396135	0.0004830917874396135	104.0	16.0	0.0	1.0	0	0	0	0	0	0	1	Unlabeled
MCM3_ENST00000596288	0.00039032006245121	0	0	0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0	0	0	Unlabeled
OMP	0.0	1	0	0	0.0020325203252032522	0.0	88.0	88.0	88.0	0.0	0.0	0.0	1.0	0.0	0.013	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
C17orf46	0.0008658008658008658	1	0	0	0.0008658008658008658	0.0	0.0	0.0	1.0	16.0	0.0	0.0	1.0	0.0	0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0008658008658008658	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PIEZO2	0.0011841326228537595	1	0	0	0.0005920663114268798	0.0	0.0	0.0	0.5	16.0	0.0	0.0	0.5	0.0	0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0005920663114268798	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
PTPRD_ENST00000397617	0.0002213368747233289	6	0	1	0.0013280212483399733	0.0002213368747233289	1.0	0.0	6.0	16.0	1.0	0.0	6.0	0.0	0	0.125	0.75	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	6.0	0.0013280212483399733	0.0	0.0	16.0	2.220446049250313e-16	0.16666666666666666	0	0	0	0	0.0	1.0	0	Unlabeled
CCDC30	0.0	2	0	0	0.0008503401360544217	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0008503401360544217	0.0	104.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
PTPN7	0.0	2	0	0	0.0016666666666666668	0.0	88.0	88.0	88.0	0.0	0.0	0.0	2.0	0.0	0.046	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0008333333333333334	0.0	0.0	0.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
ANO2_ENST00000327087	0.000667334000667334	4	0	0	0.001334668001334668	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	0.5	0.999	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.001334668001334668	0.000333667000333667	0.5	16.0	0.05889151782819191	0.25	0	0	0	0	0	0	0	Unlabeled
FAM20A	0.0	1	0	0	0.0006150061500615006	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0006150061500615006	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
HK1_ENST00000298649	0.0014540167211922936	0	0	1	0.0	0.0003635041802980734	0.25	0.0	0.0	16.0	0.25	0.0	0.0	0.0	0	0.2	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
SLC39A14_ENST00000381237	0.000676132521974307	2	0	0	0.001352265043948614	0.0	0.0	0.0	2.0	16.0	0.0	0.0	2.0	0.0	0	0.0	0.4	0.0	0.0	0.0	0.0	0.001352265043948614	0.0	4.0	0.002704530087897228	0.0	0.0	16.0	0.0	0.5	0	0	0	0	0	0	0	Unlabeled
BTN2A1	0.0006313131313131314	0	0	1	0.0	0.0006313131313131314	1.0	0.0	0.0	16.0	1.0	0.0	0.0	0.0	0	0.5	0.0	0.0	334.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0	0	0	0	0	0	0.0	1.0	0	Unlabeled
TARBP1	0.0002055076037813399	2	0	1	0.0004110152075626798	0.0002055076037813399	1.0	0.0	2.0	16.0	1.0	0.0	2.0	0.0	0	0.25	0.5	0.0	0.5	0.0	0.0	0.0	0.0	2.0	0.0004110152075626798	0.0	0.0	16.0	0.0	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
ZBTB7C	0.0016129032258064516	4	0	1	0.002150537634408602	0.0005376344086021505	0.3333333333333333	0.0	1.3333333333333333	16.0	0.3333333333333333	0.0	1.3333333333333333	0.3333333333333333	0.996	0.125	0.5	0.0	0.25	0.0	0.0	0.0	0.0	1.3333333333333333	0.002150537634408602	0.0005376344086021505	0.3333333333333333	16.0	0.05889151782819191	0.5	0	0	0	0	0.0	1.0	0	Unlabeled
EXOC7	0.0	1	0	0	0.00048661800486618007	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.00048661800486618007	0.00048661800486618007	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
DUSP27	0.0002876042565429968	3	0	1	0.0008628127696289905	0.0002876042565429968	1.0	0.0	3.0	16.0	1.0	0.0	3.0	0.0	0	0.2	0.6	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	3.0	0.0008628127696289905	0.0	0.0	16.0	2.220446049250313e-16	0.3333333333333333	0	0	0	0	0.0	1.0	0	Unlabeled
WDR43	0.0004623208506703652	1	0	1	0.0004623208506703652	0.0004623208506703652	1.0	0.0	1.0	16.0	1.0	0.0	1.0	0.0	0	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0004623208506703652	0.0	0.0	16.0	0.0	1.0	0	0	0	0	0.0	1.0	0	Unlabeled
PSMD11	0.0	1	0	0	0.0007880220646178094	0.0	88.0	88.0	88.0	16.0	104.0	104.0	104.0	104.0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0007880220646178094	0.0	104.0	16.0	0.0	1.0	0	0	0	0	0	0	0	Unlabeled
